CustomerID,Recency,Frequency,Monetary
16775,10,11,1691.51
16776,60,1,371.54
16777,80,2,222.62
16778,74,2,245.94
16779,2,22,10436.05
16780,100,2,422.24
16781,372,1,294.65
16782,10,13,2230.3
16784,20,1,107.6
16788,123,2,592.74
16789,8,1,80.8
16790,4,6,1520.12
16791,29,7,1677.53
16792,282,2,110.38
16793,57,1,243.84
16794,1,10,1173.28
16795,365,1,414.88
16796,89,1,305.62
16800,11,1,1162.65
16801,163,4,842.33
16803,65,1,332.3
16804,23,3,536.99
16805,174,2,460.59
16806,103,4,736.21
16807,143,3,1121.59
16808,99,2,288.42
16809,23,5,912.74
16810,192,1,275.64
16811,5,2,547.07
16812,361,1,479.35
16813,8,10,1652.18
16814,14,21,6398.3
16816,103,4,417.06
16817,3,9,1446.95
16818,11,11,3317.97
16820,96,1,497.61
16823,227,1,358.38
16824,16,2,460.64
16825,39,2,775.18
16826,51,1,341.7
16828,112,1,113.5
16829,157,1,197.22
16830,39,1,325.91
16832,184,3,199.15
16833,1,4,1106.53
16834,228,1,413.46
16835,128,2,180.85
16836,40,2,251.87
16837,31,11,3167.73
16838,197,2,582.9
16839,9,34,15362.28
16841,37,6,1774.62
16842,101,3,1260.44
16843,43,16,10183.82
16846,50,1,214.32
16847,43,1,193.44
16848,53,1,281.42
16849,187,1,124.57
16850,334,1,332.41
16851,4,3,342.45
16852,10,2,144.91
16855,24,2,328.4
16856,15,1,35.4
16858,369,1,345.89
16859,145,2,473.14
16861,60,2,156.06
16863,31,2,481.35
16866,141,3,207.74
16869,23,4,797.32
16871,22,6,2761.49
16872,77,3,680.02
16873,5,6,7066.31
16875,67,5,2023.47
16877,12,6,846.62
16880,31,7,1491.43
16881,67,1,432.0
16882,67,3,705.12
16883,187,2,272.48
16884,38,2,429.84
16885,15,3,450.41
16887,35,1,192.33
16889,195,3,1578.67
16891,2,5,742.43
16892,1,5,489.49
16893,367,1,145.93
16895,65,1,202.27
16897,299,2,213.03
16898,26,3,436.68
16899,8,6,1271.06
16900,17,3,869.2
16902,116,1,1706.88
16903,29,1,363.2
16904,4,15,3634.95
16905,5,7,3020.65
16906,82,4,559.59
16907,29,5,928.76
16909,72,1,364.14
16910,4,8,1508.96
16912,29,11,2515.93
16913,290,1,113.44
16914,36,1,183.76
16915,9,6,621.68
16916,24,2,562.41
16917,277,1,391.52
16918,50,6,1043.34
16919,156,11,2592.25
16921,61,1,154.18
16923,12,19,6488.3
16924,21,3,722.64
16926,371,1,230.25
16927,116,3,543.05
16928,80,17,2740.65
16929,4,7,1295.39
16930,26,3,378.89
16931,5,21,4554.87
16932,53,1,150.23
16933,1,2,530.08
16934,55,2,931.03
16936,26,1,261.9
16938,9,4,1878.43
16940,52,3,3049.88
16942,13,9,1878.51
16943,212,3,816.73
16945,22,19,4345.5
16947,236,1,406.48
16948,139,3,435.02
16949,4,6,1161.27
16950,57,3,1178.56
16951,135,3,1262.75
16952,109,2,167.61
16953,30,1,20.8
16954,1,9,2085.08
16955,185,4,493.67
16956,18,1,292.34
16957,239,2,416.64
16959,87,1,117.35
16960,39,3,505.1
16961,116,1,234.17
16963,187,1,110.55
16965,227,1,192.07
16966,8,7,2148.97
16967,189,1,319.02
16968,4,2,439.43
16969,39,3,650.41
16971,38,1,357.21
16976,267,1,251.52
16978,78,1,344.33
16979,4,6,1809.05
16980,255,2,1028.46
16982,61,1,384.06
16983,13,7,1894.82
16984,88,2,4370.59
16985,17,10,5461.62
16986,30,2,1873.2
16987,3,7,1616.8
16988,5,1,126.12
16989,7,6,1133.25
16990,219,1,179.0
16992,11,5,1601.86
16996,30,6,1427.46
16997,288,3,702.0
16998,150,4,287.5
16999,23,2,484.82
17001,1,11,3989.57
17002,86,3,1487.78
17004,46,2,1312.14
17006,5,4,781.78
17007,51,6,877.43
17010,18,1,185.46
17011,30,1,270.9
17014,8,3,562.68
17015,29,3,1838.61
17017,3,20,8574.11
17018,41,2,920.1
17019,11,4,1258.08
17022,31,1,71.0
17024,45,3,95.85
17025,61,3,357.77
17026,185,2,154.83
17027,79,6,835.86
17029,111,2,716.0
17030,64,1,146.87
17031,12,2,380.35
17033,86,3,1030.14
17034,16,3,734.57
17035,246,2,388.33
17037,88,1,1253.22
17038,30,1,112.4
17040,138,1,449.73
17041,27,3,1055.69
17042,3,5,1036.58
17043,32,4,1735.18
17044,25,1,897.43
17045,113,3,339.44
17046,157,1,642.02
17047,85,3,1100.9
17048,118,3,864.32
17049,3,9,5589.83
17050,96,6,3185.64
17051,194,1,240.89
17052,28,1,399.09
17053,131,1,496.38
17054,28,5,1353.83
17058,82,3,1179.89
17059,30,5,3080.39
17060,266,1,234.24
17061,74,11,5116.13
17062,314,4,524.39
17063,21,7,1421.59
17064,59,3,855.45
17068,12,21,4525.09
17069,28,9,2655.22
17070,114,1,304.24
17071,28,9,2385.48
17073,18,4,1444.84
17075,18,4,813.77
17076,36,3,841.08
17078,36,2,375.86
17079,78,1,118.8
17080,22,2,285.5
17081,25,2,288.91
17082,33,2,2003.85
17083,109,3,1405.78
17084,35,2,2747.99
17085,123,5,1550.8
17086,7,6,2050.08
17088,28,4,1991.01
17090,4,7,1972.55
17091,3,9,3802.81
17092,50,4,1774.03
17094,322,1,270.2
17095,23,3,1296.36
17096,15,4,992.68
17097,2,8,937.92
17100,18,2,971.74
17101,10,4,1621.73
17102,262,1,25.5
17105,159,2,665.78
17107,33,6,10362.48
17109,29,6,865.93
17110,165,1,163.3
17111,47,1,231.61
17114,6,8,739.72
17115,8,3,806.9
17117,288,1,116.2
17118,318,1,157.02
17119,3,2,593.61
17120,233,1,307.46
17122,119,1,138.32
17123,162,1,345.3
17124,185,1,294.24
17125,50,1,230.5
17126,152,5,976.55
17128,335,1,157.09
17131,5,5,2463.17
17133,16,7,4892.24
17134,107,2,413.2
17135,16,7,1139.73
17138,276,1,380.5
17139,16,12,10567.87
17140,247,1,454.12
17142,239,1,579.0
17144,1,2,984.57
17146,106,3,749.78
17147,23,4,1679.64
17148,52,1,124.88
17152,195,3,1503.5
17153,24,1,213.78
17154,75,1,329.34
17155,18,2,251.7
17157,8,2,306.55
17158,32,3,1266.97
17159,22,3,1534.73
17160,31,6,3518.03
17162,29,10,1707.21
17163,22,2,293.1
17164,33,7,2466.4
17165,284,1,158.68
17166,39,2,189.49
17169,58,2,816.88
17171,289,1,224.91
17172,79,1,317.76
17173,5,8,3755.65
17174,218,1,59.9
17175,44,4,1430.94
17176,202,1,306.13
17179,178,3,711.79
17180,56,4,768.32
17181,57,2,239.92
17183,8,6,3286.91
17186,47,2,144.0
17187,227,1,203.95
17188,11,7,2275.58
17189,106,2,383.75
17190,59,2,249.74
17191,28,7,2093.68
17193,36,7,1674.46
17194,361,1,226.78
17197,30,1,1013.01
17198,24,3,692.22
17201,54,1,289.78
17203,36,6,3560.08
17204,175,4,1352.91
17205,54,1,384.08
17206,53,1,204.24
17211,27,8,2299.67
17212,253,1,226.85
17213,40,7,2741.08
17214,60,6,974.12
17217,234,1,113.5
17218,4,10,1951.97
17219,32,1,114.23
17220,24,14,3187.55
17221,7,2,334.48
17222,65,1,328.65
17223,310,2,381.89
17226,309,1,393.49
17227,19,6,939.32
17228,16,8,1906.09
17229,96,2,318.76
17230,264,8,3466.67
17231,12,10,3078.22
17232,3,2,417.77
17233,35,1,190.88
17234,183,1,149.89
17235,25,2,550.06
17236,13,6,916.13
17237,11,2,314.69
17238,3,17,3719.1
17239,313,1,379.95
17242,108,2,1135.04
17243,1,26,8483.35
17244,53,1,954.9
17245,205,1,171.45
17247,15,1,280.09
17248,120,1,318.65
17250,4,2,381.97
17251,363,1,269.83
17252,117,2,348.91
17253,18,1,178.26
17254,5,2,271.19
17255,41,2,291.48
17256,107,2,240.0
17259,148,2,581.23
17262,52,5,1253.36
17263,208,1,63.44
17265,139,2,550.01
17266,2,3,296.58
17267,127,2,317.2
17268,108,4,763.64
17272,42,4,2144.53
17274,35,1,107.82
17277,228,2,1065.35
17278,241,1,246.04
17279,58,1,187.83
17282,130,3,1685.46
17284,60,6,1636.58
17286,22,1,151.37
17287,26,7,1049.06
17288,9,7,1417.63
17289,32,3,922.77
17290,4,2,513.01
17291,308,1,550.8
17293,8,9,1854.06
17295,29,3,547.0
17297,17,1,128.18
17298,101,2,498.42
17299,12,4,656.61
17301,21,1,163.24
17302,15,5,1119.93
17303,361,1,250.04
17306,11,19,8600.73
17309,95,1,82.75
17311,78,2,1384.85
17312,139,3,644.3
17313,31,1,2288.13
17314,25,8,2514.76
17315,2,36,6153.35
17317,46,3,2524.02
17320,100,3,1200.62
17321,8,2,657.16
17323,15,7,891.04
17324,18,4,986.48
17325,280,1,96.8
17329,14,2,523.11
17330,23,2,363.9
17331,124,1,175.2
17333,86,1,494.25
17334,302,2,306.6
17337,151,4,1896.06
17338,17,8,6455.95
17339,94,2,243.36
17340,30,11,12158.3
17341,157,3,682.29
17343,355,1,193.64
17344,46,1,157.62
17345,15,4,519.69
17346,4,15,2557.9
17347,86,1,228.96
17348,15,5,1156.6
17349,179,1,98.25
17350,8,4,1251.44
17351,36,3,587.15
17353,129,2,1740.0
17354,51,1,1393.06
17356,312,1,178.22
17357,24,2,384.39
17358,303,2,360.81
17359,11,1,127.86
17360,17,3,568.24
17361,49,3,488.2
17362,239,2,312.23
17364,1,11,4437.23
17365,13,8,4762.32
17367,238,1,167.55
17368,23,8,1315.72
17370,73,4,446.18
17371,17,3,418.4
17372,41,8,1337.18
17373,40,4,646.92
17374,219,2,495.77
17375,199,3,372.5
17376,71,2,203.2
17377,24,20,3883.32
17379,11,1,389.72
17381,9,29,20272.43
17382,65,1,65.4
17383,4,1,193.39
17384,19,2,336.4
17385,15,1,256.11
17386,8,6,2686.42
17387,20,2,746.81
17388,78,4,1259.56
17389,1,34,31317.48
17391,164,2,508.8
17392,307,2,411.27
17394,219,1,203.87
17396,39,7,7312.8
17397,22,2,681.41
17398,115,3,653.38
17400,126,5,2097.84
17402,5,12,2598.85
17403,36,1,263.92
17404,4,13,30175.82
17405,1,3,967.22
17406,333,3,1912.72
17408,163,1,32.65
17409,185,2,771.85
17410,16,5,1214.72
17411,12,3,748.94
17412,3,7,1258.06
17414,44,2,778.0
17415,80,1,507.84
17416,30,7,6838.34
17418,42,2,463.46
17419,11,12,4200.97
17420,50,3,598.83
17422,16,6,1853.13
17423,46,2,663.63
17425,19,2,759.17
17426,8,6,5022.26
17427,72,1,100.8
17428,1,28,17078.45
17429,128,3,512.12
17430,33,2,265.76
17431,313,1,403.3
17432,18,2,365.76
17433,88,1,303.16
17434,2,7,2333.42
17436,2,2,216.3
17438,254,1,378.3
17440,157,3,177.1
17442,37,6,2210.26
17443,220,1,534.24
17444,152,2,2389.1
17446,177,2,120.9
17447,40,2,541.53
17449,2,7,2500.21
17450,8,46,189575.53
17451,1,7,1648.95
17453,18,2,486.72
17454,192,4,517.53
17455,204,1,131.7
17456,365,1,249.86
17457,127,5,1737.7
17458,15,1,316.5
17459,43,2,657.3
17460,94,6,452.63
17461,23,3,735.82
17462,60,2,662.94
17463,16,5,1860.81
17464,158,1,289.96
17466,10,2,763.28
17468,10,2,137.0
17469,16,5,1843.06
17470,45,5,1125.07
17472,191,3,697.54
17475,79,1,194.37
17480,78,1,506.51
17481,4,4,1249.34
17483,65,3,414.04
17486,261,1,396.87
17489,59,2,376.64
17490,1,7,1936.83
17491,1,10,3541.92
17492,248,1,374.57
17495,8,2,497.56
17496,359,1,271.05
17498,76,1,272.22
17499,290,1,622.88
17500,17,3,1138.0
17501,221,2,288.6
17502,9,4,689.1
17503,3,2,558.96
17504,206,9,2745.28
17505,162,2,1145.84
17506,76,1,294.29
17507,262,2,605.58
17508,281,1,387.31
17509,58,8,6069.24
17510,25,1,308.48
17511,3,31,88138.2
17512,29,10,2920.04
17513,72,1,513.2
17514,128,1,208.65
17515,31,4,639.02
17516,15,5,764.88
17517,309,1,153.94
17519,17,6,1839.07
17520,54,1,546.81
17521,30,3,721.96
17522,2,5,1066.15
17523,11,4,652.74
17524,361,1,145.0
17525,360,1,422.7
17526,5,4,706.7
17527,54,4,888.86
17528,1,8,3540.1
17530,1,10,2362.53
17531,190,1,296.7
17534,54,1,223.36
17535,280,1,164.4
17536,177,1,76.5
17537,30,2,887.67
17538,26,1,98.42
17540,25,2,570.4
17542,270,1,170.75
17545,43,3,642.32
17549,24,2,148.86
17550,197,3,267.16
17551,359,1,290.34
17552,60,4,913.91
17553,130,1,1487.6
17554,1,5,1952.45
17555,20,2,480.31
17556,206,1,157.9
17557,14,3,541.46
17560,95,4,854.95
17561,19,1,165.12
17562,14,7,1107.38
17564,24,3,454.01
17566,8,2,869.77
17567,7,8,4012.56
17569,332,1,344.14
17571,50,4,1424.42
17572,71,4,226.75
17573,29,3,362.9
17574,243,1,185.65
17576,8,19,3399.93
17578,218,1,124.74
17579,5,3,440.2
17580,253,3,212.77
17581,1,25,10716.31
17582,236,1,175.27
17584,7,2,1227.3
17585,109,4,1116.68
17588,100,3,1240.2
17589,60,4,2402.92
17590,2,3,1466.77
17591,73,7,2192.72
17593,4,5,3908.08
17594,85,2,993.18
17595,12,2,386.69
17596,23,7,2806.69
17597,214,1,2044.37
17600,18,1,161.67
17601,239,1,116.01
17602,2,6,5002.22
17603,78,1,390.97
17604,217,2,309.36
17608,33,2,191.99
17609,41,5,1089.98
17611,7,15,3924.77
17612,53,6,2000.32
17613,23,14,4494.77
17614,57,1,386.32
17615,130,3,329.6
17616,174,3,571.2
17618,6,3,930.28
17619,312,1,214.37
17620,60,1,81.44
17621,21,3,1336.1
17623,33,1,527.05
17624,15,2,843.48
17625,18,4,2020.4
17628,81,1,75.75
17629,6,8,1784.12
17630,170,2,503.6
17631,2,3,528.33
17633,31,4,1242.34
17634,36,9,2358.59
17636,19,1,265.93
17637,31,2,547.06
17639,276,1,108.5
17640,87,1,621.66
17642,120,2,712.29
17643,373,1,101.55
17644,1,11,2768.98
17646,219,3,995.66
17647,65,1,133.06
17648,61,4,1789.55
17649,138,1,861.74
17650,21,1,166.08
17651,12,10,3886.67
17652,25,12,4737.13
17653,37,4,1175.88
17654,277,1,117.55
17655,11,7,2571.74
17656,73,5,1674.69
17658,26,2,485.88
17659,17,12,2954.75
17660,141,1,178.75
17663,26,7,1788.27
17664,19,2,604.64
17666,4,2,728.16
17667,66,5,2055.51
17668,1,2,347.75
17669,43,7,3406.72
17670,228,1,205.7
17671,16,4,1284.08
17672,50,2,3106.62
17673,2,6,1588.07
17674,74,2,551.04
17675,1,31,20098.1
17676,4,6,1371.18
17677,2,30,16201.37
17678,264,1,298.11
17679,53,2,1992.11
17680,24,1,184.4
17682,10,6,2459.33
17684,44,1,239.41
17685,17,7,3155.83
17686,7,7,5739.46
17690,30,15,4717.3
17691,358,2,290.4
17692,127,4,718.08
17693,137,1,187.02
17694,142,1,283.12
17695,132,2,765.34
17696,38,8,2201.05
17697,236,1,338.95
17698,261,1,154.95
17700,17,4,2508.89
17701,253,1,417.95
17702,30,4,1719.72
17703,35,3,798.74
17704,169,2,885.19
17705,3,9,1781.12
17706,4,17,10097.37
17707,185,2,152.4
17708,188,2,263.33
17709,170,1,137.45
17711,11,2,385.1
17712,45,1,522.91
17714,321,1,153.0
17715,201,1,326.4
17716,23,11,5505.79
17718,232,1,139.35
17719,38,15,5367.8
17720,26,4,1195.94
17722,96,4,2380.64
17723,127,6,3276.4
17724,71,3,995.65
17725,16,11,3371.13
17727,15,1,1042.55
17728,4,3,2860.71
17730,3,13,5288.83
17731,79,4,878.2
17732,373,1,303.97
17733,39,2,692.19
17734,54,3,700.63
17735,2,19,13110.02
17736,9,3,337.49
17737,9,2,168.24
17738,19,4,1863.35
17739,12,7,2786.05
17742,113,2,355.11
17744,4,6,2322.4
17746,240,1,98.8
17747,113,1,64.65
17749,178,2,674.52
17750,5,9,1694.16
17752,359,1,80.64
17754,1,5,1632.31
17757,1,30,5569.64
17758,19,8,3408.2
17759,17,3,818.71
17760,22,2,287.59
17761,33,1,712.78
17763,263,1,15.0
17764,51,2,772.55
17765,159,3,367.63
17767,15,1,271.2
17768,8,3,2081.9
17769,13,10,3920.08
17770,199,5,1143.27
17771,57,2,245.33
17772,11,2,173.45
17774,97,4,1203.78
17775,255,1,56.4
17777,25,3,647.56
17779,21,3,633.92
17781,159,2,188.02
17783,72,2,283.47
17785,53,1,131.94
17786,85,2,266.85
17787,153,4,1817.54
17788,74,2,1112.95
17789,281,1,225.9
17790,27,14,1964.3
17791,30,1,106.1
17793,25,1,300.34
17795,180,2,342.83
17796,40,4,690.0
17797,22,3,780.43
17799,22,10,3009.32
17800,37,9,1186.21
17802,82,3,1251.84
17805,74,1,512.31
17806,11,1,546.04
17809,16,12,5344.85
17811,4,39,7595.1
17812,13,4,699.81
17813,14,5,1641.79
17816,37,4,36.56
17817,4,3,387.68
17819,72,7,3661.07
17824,51,1,298.4
17827,5,5,1987.33
17828,23,4,1074.97
17829,299,1,889.24
17830,2,3,398.7
17831,33,1,35.4
17832,50,1,155.37
17835,3,3,342.24
17836,47,1,109.83
17837,42,8,1502.48
17838,27,5,2267.4
17839,42,1,318.15
17841,2,124,39861.49
17843,303,1,197.73
17844,107,1,51.56
17848,81,9,901.2
17849,218,4,605.8
17850,372,34,5303.48
17852,12,2,114.34
17854,185,2,311.26
17855,373,1,208.97
17856,2,4,1393.79
17857,4,22,25185.84
17858,6,12,5140.66
17859,305,1,141.92
17860,369,1,226.45
17861,3,8,2056.28
17862,324,1,330.9
17863,59,6,3160.0
17864,13,3,554.85
17865,31,20,10156.44
17866,143,1,325.7
17867,30,6,583.52
17869,107,5,428.18
17870,2,12,1860.94
17871,205,1,155.9
17873,80,5,1624.78
17874,185,6,658.26
17877,170,1,237.61
17878,44,1,379.45
17879,174,1,178.52
17880,365,1,458.92
17881,304,1,133.35
17883,3,4,664.34
17884,4,4,695.07
17885,12,1,156.34
17886,32,3,869.28
17887,129,1,111.35
17888,21,8,515.73
17889,212,2,201.37
17890,323,2,586.89
17891,162,1,203.86
17892,56,3,244.1
17893,225,1,107.21
17894,72,8,1118.54
17895,44,1,95.45
17896,23,1,256.32
17897,173,3,516.31
17898,85,2,152.06
17899,159,1,154.55
17900,190,2,15.0
17901,29,1,110.38
17904,21,1,168.32
17905,71,4,798.99
17906,247,1,72.9
17908,374,1,232.03
17911,9,1,366.23
17912,310,5,294.66
17913,59,2,408.65
17914,4,1,329.36
17917,45,3,335.03
17919,88,1,1304.04
17920,4,17,4107.6
17921,64,4,820.23
17923,282,1,207.5
17924,12,7,2894.33
17925,373,1,244.08
17926,133,2,397.29
17928,45,2,184.46
17929,11,4,834.5
17930,36,5,1740.48
17931,134,2,408.36
17932,29,3,1331.57
17934,52,2,704.25
17935,138,2,142.89
17936,5,1,380.13
17937,9,7,4301.22
17939,160,1,99.14
17940,49,9,2152.18
17941,131,1,304.56
17942,8,1,77.5
17946,233,2,149.58
17947,37,1,176.68
17948,147,1,358.56
17949,1,44,53215.74
17950,72,3,472.12
17951,40,3,990.84
17954,5,12,2276.78
17955,199,4,557.3
17956,249,1,12.75
17957,66,1,110.72
17958,117,1,508.46
17960,171,1,73.78
17961,21,39,1296.44
17962,142,1,102.41
17964,32,2,463.21
17965,38,14,2599.19
17966,38,5,1098.43
17967,372,1,112.27
17968,374,1,265.1
17969,166,2,228.2
17970,211,1,562.79
17972,242,1,135.19
17973,52,1,337.04
17974,25,3,703.99
17975,15,13,4384.76
17976,372,1,321.79
17977,29,1,288.14
17978,365,1,300.92
17979,36,4,709.11
17980,166,3,811.45
17984,145,1,152.68
17985,22,1,631.35
17986,56,1,20.8
17987,185,1,198.57
17988,12,7,191.17
17990,237,3,630.84
17991,225,2,93.35
17994,122,4,626.09
17995,282,1,76.1
17997,74,8,1520.47
17999,37,2,380.39
18001,12,2,415.13
18004,362,1,157.92
18005,4,2,226.47
18006,23,1,444.68
18008,70,9,2116.19
18009,235,1,242.29
18010,257,1,174.8
18011,373,1,102.79
18013,155,2,187.29
18014,28,1,154.27
18015,4,1,120.03
18016,32,5,1477.66
18017,81,3,523.0
18018,108,2,122.14
18019,52,1,38.45
18022,36,1,612.72
18024,153,2,236.78
18027,99,1,115.31
18030,4,2,220.7
18032,334,1,73.5
18033,65,1,93.82
18034,22,2,418.68
18035,36,3,713.89
18036,32,3,403.12
18037,154,6,70.02
18040,19,2,357.2
18041,12,21,4075.12
18042,54,1,165.05
18043,25,3,529.29
18044,4,10,2085.65
18045,45,1,178.34
18048,203,2,172.29
18050,359,1,74.4
18053,71,1,297.07
18055,7,10,6729.29
18056,288,1,363.65
18058,10,1,170.16
18059,23,3,296.71
18061,22,10,2119.41
18062,173,3,720.52
18064,133,2,814.0
18065,6,14,2380.08
18066,75,1,318.0
18067,40,1,396.33
18068,289,1,101.7
18069,26,5,1994.39
18071,258,2,453.0
18072,186,1,12.24
18073,114,12,3846.74
18074,374,1,489.6
18075,23,10,2538.72
18077,8,11,2584.41
18078,217,2,336.13
18079,45,4,3613.15
18080,19,2,1231.5
18081,36,3,343.45
18082,26,1,680.84
18084,16,1,87.53
18085,330,2,689.95
18086,274,1,101.34
18087,291,1,2917.32
18088,61,1,166.03
18092,2,11,9065.76
18093,93,4,2083.42
18094,82,7,3017.3
18095,313,2,580.05
18096,12,3,849.06
18097,8,6,2657.45
18099,127,1,168.31
18101,11,2,222.4
18102,1,60,259657.3
18104,37,1,754.64
18105,38,1,113.48
18106,330,1,421.9
18108,254,1,264.65
18109,2,26,7877.27
18110,20,1,168.55
18112,12,2,352.69
18113,369,1,76.32
18114,290,1,220.1
18116,68,8,1399.51
18117,26,1,314.4
18118,11,26,5564.63
18119,368,1,180.7
18120,214,1,111.15
18121,149,2,653.3
18122,8,6,1791.84
18123,24,2,574.44
18125,30,4,1130.1
18126,61,1,198.58
18127,19,3,347.08
18129,243,1,112.55
18130,15,3,1045.74
18133,212,1,931.5
18135,29,5,681.91
18136,63,3,761.83
18138,295,1,152.65
18139,18,6,8438.34
18142,157,2,1014.9
18143,117,2,1000.16
18144,8,12,2888.75
18145,13,4,2861.55
18146,141,2,160.35
18147,46,2,179.34
18149,51,3,612.08
18150,32,3,566.58
18151,135,2,653.35
18154,3,2,399.19
18155,75,3,347.82
18156,13,2,675.64
18158,9,2,451.75
18159,301,1,530.15
18160,57,2,638.06
18161,15,5,1612.79
18164,37,1,394.7
18165,177,1,302.46
18167,23,3,1361.51
18168,176,6,1123.74
18169,61,1,202.65
18170,33,3,980.31
18171,59,5,1208.51
18172,15,20,7490.17
18173,87,4,2106.84
18174,7,1,104.0
18176,358,1,448.65
18177,31,6,1313.62
18178,129,4,1573.41
18179,9,6,1793.17
18180,5,6,1843.75
18181,24,1,366.85
18183,227,2,600.52
18184,15,1,49.8
18185,249,1,304.25
18188,15,3,1998.49
18189,78,2,1084.34
18190,192,2,274.51
18191,262,1,207.8
18192,72,1,957.97
18193,165,1,212.96
18194,82,1,896.0
18196,95,2,686.63
18198,4,17,5083.06
18200,106,1,150.35
18202,200,3,1396.99
18203,157,1,160.42
18204,71,3,1960.95
18205,36,2,517.36
18209,29,1,139.1
18210,2,6,2621.38
18211,26,5,600.07
18212,326,1,216.07
18213,237,1,232.48
18215,89,1,299.34
18216,31,1,481.75
18217,29,2,621.75
18218,211,2,606.22
18219,3,10,2019.77
18220,227,1,297.78
18221,22,5,1033.31
18222,93,1,443.0
18223,5,14,6318.07
18224,264,1,158.95
18225,3,12,5356.86
18226,44,11,5192.1
18227,218,1,93.75
18228,57,2,769.2
18229,12,20,7276.9
18230,9,7,2716.6
18231,192,5,2054.67
18232,82,4,582.47
18233,326,1,440.0
18235,72,3,1796.48
18236,30,6,882.24
18237,3,5,987.1
18239,219,5,1561.61
18240,46,1,422.58
18241,10,17,2058.09
18242,72,4,2232.49
18245,7,7,2507.56
18246,24,2,596.1
18248,123,2,783.02
18249,17,1,95.34
18250,310,1,342.92
18251,87,1,4314.72
18252,51,2,518.27
18255,89,1,103.3
18257,39,8,2274.03
18259,25,3,2338.6
18260,173,6,2580.15
18261,43,2,324.24
18262,140,1,149.48
18263,26,3,1211.08
18265,72,2,801.51
18269,366,1,138.9
18270,38,2,244.9
18272,3,6,3064.78
18273,2,3,204.0
18276,44,1,323.36
18277,58,1,97.63
18278,74,1,173.9
18280,278,1,180.6
18281,181,1,80.82
18282,8,2,176.6
18283,4,16,2039.58
18287,43,3,1837.28
